step,x,y,segment_length,cumulative_length
531,44,60,1.0,615.4852491831839
532,44,59,1.0,616.4852491831839
533,44,58,1.0,617.4852491831839
534,44,57,1.0,618.4852491831839
535,43,57,1.0,619.4852491831839
536,41,57,2.0,621.4852491831839
537,41,58,1.0,622.4852491831839
538,41,59,1.0,623.4852491831839
539,41,60,1.0,624.4852491831839
540,42,60,1.0,625.4852491831839
541,42,61,1.0,626.4852491831839
542,42,62,1.0,627.4852491831839
543,42,63,1.0,628.4852491831839
544,41,63,1.0,629.4852491831839
545,41,64,1.0,630.4852491831839
546,42,64,1.0,631.4852491831839
547,42,65,1.0,632.4852491831839
548,41,65,1.0,633.4852491831839
549,40,65,1.0,634.4852491831839
550,40,64,1.0,635.4852491831839
551,39,64,1.0,636.4852491831839
552,38,62,2.23606797749979,638.7213171606837
553,38,61,1.0,639.7213171606837
554,40,61,2.0,641.7213171606837
555,40,60,1.0,642.7213171606837
556,41,61,1.4142135623730951,644.1355307230568
557,41,62,1.0,645.1355307230568
558,43,62,2.0,647.1355307230568
559,43,61,1.0,648.1355307230568
560,44,61,1.0,649.1355307230568
561,44,62,1.0,650.1355307230568
562,45,60,2.23606797749979,652.3715987005567
563,45,59,1.0,653.3715987005567
564,45,58,1.0,654.3715987005567
565,42,59,3.1622776601683795,657.533876360725
566,39,58,3.1622776601683795,660.6961540208933
567,38,58,1.0,661.6961540208933
568,38,57,1.0,662.6961540208933
569,38,56,1.0,663.6961540208933
570,41,56,3.0,666.6961540208933
571,42,54,2.23606797749979,668.9322219983932
572,41,53,1.4142135623730951,670.3464355607663
573,41,52,1.0,671.3464355607663
574,48,47,8.602325267042627,679.9487608278089
575,48,46,1.0,680.9487608278089
576,48,45,1.0,681.9487608278089
577,48,44,1.0,682.9487608278089
578,48,43,1.0,683.9487608278089
579,48,42,1.0,684.9487608278089
580,48,41,1.0,685.9487608278089
581,48,40,1.0,686.9487608278089
582,48,39,1.0,687.9487608278089
583,48,38,1.0,688.9487608278089
584,47,38,1.0,689.9487608278089
585,47,37,1.0,690.9487608278089
586,48,37,1.0,691.9487608278089
587,46,37,2.0,693.9487608278089
588,45,37,1.0,694.9487608278089
589,45,36,1.0,695.9487608278089
590,45,35,1.0,696.9487608278089
591,44,35,1.0,697.9487608278089
592,44,34,1.0,698.9487608278089
593,47,35,3.1622776601683795,702.1110384879772
594,46,38,3.1622776601683795,705.2733161481456
595,47,39,1.4142135623730951,706.6875297105187
596,47,40,1.0,707.6875297105187
597,47,45,5.0,712.6875297105187
598,49,57,12.165525060596439,724.8530547711151
599,48,64,7.0710678118654755,731.9241225829805
600,49,66,2.23606797749979,734.1601905604804
601,49,68,2.0,736.1601905604804
602,49,69,1.0,737.1601905604804
603,50,69,1.0,738.1601905604804
604,50,68,1.0,739.1601905604804
605,48,68,2.0,741.1601905604804
606,48,69,1.0,742.1601905604804
607,48,70,1.0,743.1601905604804
608,49,70,1.0,744.1601905604804
609,49,72,2.0,746.1601905604804
610,48,72,1.0,747.1601905604804
611,47,72,1.0,748.1601905604804
612,47,73,1.0,749.1601905604804
613,45,73,2.0,751.1601905604804
614,44,72,1.4142135623730951,752.5744041228535
615,44,71,1.0,753.5744041228535
616,44,70,1.0,754.5744041228535
617,46,70,2.0,756.5744041228535
618,46,71,1.0,757.5744041228535
619,43,74,4.242640687119285,761.8170448099728
620,42,74,1.0,762.8170448099728
621,41,74,1.0,763.8170448099728
622,41,73,1.0,764.8170448099728
623,42,73,1.0,765.8170448099728
624,41,72,1.4142135623730951,767.2312583723459
625,40,72,1.0,768.2312583723459
626,40,71,1.0,769.2312583723459
627,39,71,1.0,770.2312583723459
628,39,70,1.0,771.2312583723459
629,38,70,1.0,772.2312583723459
630,38,69,1.0,773.2312583723459
631,38,68,1.0,774.2312583723459
632,39,68,1.0,775.2312583723459
633,39,69,1.0,776.2312583723459
634,40,69,1.0,777.2312583723459
635,40,70,1.0,778.2312583723459
636,41,70,1.0,779.2312583723459
637,41,71,1.0,780.2312583723459
638,39,72,2.23606797749979,782.4673263498457
639,39,73,1.0,783.4673263498457
640,38,73,1.0,784.4673263498457
641,38,74,1.0,785.4673263498457
642,39,74,1.0,786.4673263498457
643,40,74,1.0,787.4673263498457
644,40,73,1.0,788.4673263498457
645,38,72,2.23606797749979,790.7033943273456
646,38,71,1.0,791.7033943273456
647,38,67,4.0,795.7033943273456
648,39,67,1.0,796.7033943273456
649,38,66,1.4142135623730951,798.1176078897187
650,41,66,3.0,801.1176078897187
651,41,67,1.0,802.1176078897187
652,42,68,1.4142135623730951,803.5318214520918
653,44,66,2.8284271247461903,806.360248576838
654,52,66,8.0,814.360248576838
655,52,67,1.0,815.360248576838
656,53,68,1.4142135623730951,816.7744621392111
657,54,66,2.23606797749979,819.0105301167109
658,57,65,3.1622776601683795,822.1728077768793
659,38,34,36.359317925395686,858.5321257022749
660,38,33,1.0,859.5321257022749
661,38,32,1.0,860.5321257022749
662,38,31,1.0,861.5321257022749
663,38,30,1.0,862.5321257022749
664,39,30,1.0,863.5321257022749
665,39,31,1.0,864.5321257022749
666,38,29,2.23606797749979,866.7681936797748
667,38,28,1.0,867.7681936797748
668,38,27,1.0,868.7681936797748
669,38,26,1.0,869.7681936797748
670,39,26,1.0,870.7681936797748
671,45,26,6.0,876.7681936797748
672,45,27,1.0,877.7681936797748
673,60,46,24.20743687382041,901.9756305535951
674,61,46,1.0,902.9756305535951
675,62,46,1.0,903.9756305535951
676,62,45,1.0,904.9756305535951
677,63,45,1.0,905.9756305535951
678,64,45,1.0,906.9756305535951
679,65,45,1.0,907.9756305535951
680,66,45,1.0,908.9756305535951
681,67,45,1.0,909.9756305535951
682,67,44,1.0,910.9756305535951
683,67,43,1.0,911.9756305535951
684,67,42,1.0,912.9756305535951
685,66,42,1.0,913.9756305535951
686,66,41,1.0,914.9756305535951
687,67,41,1.0,915.9756305535951
688,68,41,1.0,916.9756305535951
689,68,40,1.0,917.9756305535951
690,69,40,1.0,918.9756305535951
691,70,40,1.0,919.9756305535951
692,70,39,1.0,920.9756305535951
693,70,38,1.0,921.9756305535951
694,71,38,1.0,922.9756305535951
695,71,37,1.0,923.9756305535951
696,72,37,1.0,924.9756305535951
697,72,36,1.0,925.9756305535951
698,73,36,1.0,926.9756305535951
699,74,36,1.0,927.9756305535951
700,74,35,1.0,928.9756305535951
701,75,35,1.0,929.9756305535951
702,75,34,1.0,930.9756305535951
703,76,34,1.0,931.9756305535951
704,76,33,1.0,932.9756305535951
705,75,36,3.1622776601683795,936.1379082137635
706,75,37,1.0,937.1379082137635
707,74,37,1.0,938.1379082137635
708,74,38,1.0,939.1379082137635
709,73,38,1.0,940.1379082137635
710,73,37,1.0,941.1379082137635
711,72,38,1.4142135623730951,942.5521217761366
712,72,39,1.0,943.5521217761366
713,71,39,1.0,944.5521217761366
714,71,40,1.0,945.5521217761366
715,72,40,1.0,946.5521217761366
716,73,40,1.0,947.5521217761366
717,74,40,1.0,948.5521217761366
718,74,41,1.0,949.5521217761366
719,73,41,1.0,950.5521217761366
720,73,42,1.0,951.5521217761366
721,74,42,1.0,952.5521217761366
722,75,42,1.0,953.5521217761366
723,75,41,1.0,954.5521217761366
724,75,40,1.0,955.5521217761366
725,75,39,1.0,956.5521217761366
726,74,39,1.0,957.5521217761366
727,73,39,1.0,958.5521217761366
728,75,38,2.23606797749979,960.7881897536364
729,72,41,4.242640687119285,965.0308304407557
730,72,42,1.0,966.0308304407557
731,71,42,1.0,967.0308304407557
732,70,42,1.0,968.0308304407557
733,70,41,1.0,969.0308304407557
734,69,41,1.0,970.0308304407557
735,69,42,1.0,971.0308304407557
736,69,43,1.0,972.0308304407557
737,70,43,1.0,973.0308304407557
738,70,44,1.0,974.0308304407557
739,71,44,1.0,975.0308304407557
740,72,44,1.0,976.0308304407557
741,73,44,1.0,977.0308304407557
742,73,43,1.0,978.0308304407557
743,74,43,1.0,979.0308304407557
744,74,44,1.0,980.0308304407557
745,75,44,1.0,981.0308304407557
746,75,43,1.0,982.0308304407557
747,75,45,2.0,984.0308304407557
748,74,45,1.0,985.0308304407557
749,73,45,1.0,986.0308304407557
750,73,46,1.0,987.0308304407557
751,74,46,1.0,988.0308304407557
752,74,47,1.0,989.0308304407557
753,74,48,1.0,990.0308304407557
754,73,48,1.0,991.0308304407557
755,73,47,1.0,992.0308304407557
756,72,47,1.0,993.0308304407557
757,71,47,1.0,994.0308304407557
